id_pieza	Maquina	turno	operador	lote_material	temperatura_amb	vibracion	Longitud	fuera_especificacion_longitud	Peso	fuera_especificacion_peso	Ciudad	Punto_venta	Tipo_cliente	Latitud	Longitud_geo	Fecha_entrega	oportunidades	defectos	tipo_defecto
P0401	1	Tarde	OP1	L4	22,455499973319	3,2883700659349	8,7	0	251,1	Conforme	Bogotá	Tienda Kennedy	Tienda	4,61921730542071	-74,1387519067958	2026-02-04	4	0	Sin defecto
P0402	1	Tarde	OP2	L4	23,4162525681425	3,38134355005705	8,9	0	248,7	Conforme	Bogotá	Tienda Kennedy	Tienda	4,62193291622894	-74,1463238260326	2026-03-18	4	0	Sin defecto
P0403	1	Mañana	OP3	L3	23,8060288622045	2,92063752055455	9,3	0	249,3	Conforme	Bogotá	Tienda Kennedy	Cliente	4,63934165571332	-74,1539171658795	2026-02-13	4	0	Sin defecto
P0404	1	Mañana	OP5	L4	22,3244647876154	3,62399709155638	9,5	1	248,3	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,70995122976555	-74,0216633406336	2026-03-25	4	0	Sin defecto
P0405	1	Noche	OP3	L2	26,7710909371635	4,01137013425543	9	0	251	Conforme	Bogotá	Cliente Chapinero	Tienda	4,6374311706367	-74,0546827610581	2026-02-07	4	0	Sin defecto
P0406	1	Mañana	OP3	L3	25,2233987553468	3,47574697550011	8,8	0	248,3	Conforme	Cali	Sucursal San Fernando	Cliente	3,41781396047184	-76,5595894731724	2026-03-18	4	0	Sin defecto
P0407	1	Mañana	OP5	L2	20,0038653734654	3,64767670755187	9,1	0	251,2	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63307040247116	-74,164275430547	2026-01-06	4	0	Sin defecto
P0408	1	Mañana	OP1	L3	24,4930056090862	4,14242840142297	8,9	0	249,7	Conforme	Cali	Cliente Granada	Cliente	3,46101110984562	-76,5266232999629	2026-02-03	4	0	Sin defecto
P0409	1	Noche	OP4	L2	23,739291675476	3,23710740828408	8,7	0	246,6	Conforme	Cali	Cliente Granada	Tienda	3,45820818227939	-76,5171348814206	2026-02-21	4	0	Sin defecto
P0410	1	Mañana	OP1	L4	21,3980527327063	2,96469382758441	9	0	249	Conforme	Bogotá	Sucursal Usaquén	Tienda	4,6949029076118	-74,0302072122375	2026-01-25	4	0	Sin defecto
P0411	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	248,5	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0412	1	Noche	OP2	L1	21,6523955630527	3,97949581432956	9,2	0	249,4	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,38312548966547	-76,5504109666792	2026-01-16	4	0	Sin defecto
P0413	1	Mañana	OP3	L3	25,2233987553468	3,47574697550011	8,8	0	250,7	Conforme	Cali	Sucursal San Fernando	Cliente	3,41781396047184	-76,5595894731724	2026-03-18	4	0	Sin defecto
P0414	1	Mañana	OP3	L2	25,7455860071244	3,68806933820887	9,2	0	251,3	Conforme	Medellín	Sucursal Belén	Cliente	6,22542792197028	-75,5846891043846	2026-03-17	4	0	Sin defecto
P0415	1	Noche	OP5	L2	25,1531372241243	4,14573152769892	8,8	0	249,6	Conforme	Cali	Cliente Granada	Tienda	3,45854013083959	-76,53980980333	2026-02-10	4	0	Sin defecto
P0416	1	Tarde	OP2	L2	23,9501804129463	3,85665900151848	9,3	0	248,4	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,37641467804955	-76,5521065808895	2026-02-19	4	0	Sin defecto
P0417	1	Mañana	OP2	L2	24,1401298045863	2,81417197899157	9,2	0	251,2	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63719434416369	-74,144375026721	2026-03-19	4	0	Sin defecto
P0418	1	Tarde	OP1	L1	22,8521090087166	4,22913381604487	8,8	0	250,3	Conforme	Cali	Sucursal San Fernando	Cliente	3,41928615306942	-76,5300310976643	2026-02-11	4	0	Sin defecto
P0419	1	Noche	OP4	L2	24,6891897087776	3,48810527840465	8,7	0	247,8	Conforme	Cali	Sucursal San Fernando	Cliente	3,43388161161887	-76,535837339389	2026-02-03	4	0	Sin defecto
P0420	1	Tarde	OP5	L3	24,6731899032216	3,10361437733465	9	0	248,3	Conforme	Bogotá	Tienda Kennedy	Tienda	4,6245698191992	-74,1664510983195	2026-01-29	4	0	Sin defecto
P0421	1	Noche	OP4	L2	25,1225006821885	4,35709984188329	8,9	0	249,8	Conforme	Bogotá	Tienda Kennedy	Distribuidor	4,62649355579615	-74,1491795895331	2026-01-15	4	0	Sin defecto
P0422	1	Mañana	OP5	L4	23,2603775290599	3,75518247105239	9,6	1	252,3	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62664141322467	-74,1602669204784	2026-03-20	4	0	Sin defecto
P0423	1	Noche	OP3	L2	26,7710909371635	4,01137013425543	9	0	249,6	Conforme	Bogotá	Cliente Chapinero	Tienda	4,6374311706367	-74,0546827610581	2026-02-07	4	0	Sin defecto
P0424	1	Noche	OP5	L2	25,1531372241243	4,14573152769892	8,8	0	250,6	Conforme	Cali	Cliente Granada	Tienda	3,45854013083959	-76,53980980333	2026-02-10	4	0	Sin defecto
P0425	1	Mañana	OP1	L4	19,7191630323002	3,54087074645335	9,2	0	250,7	Conforme	Bogotá	Tienda Kennedy	Distribuidor	4,62118978612339	-74,1465875672539	2026-01-22	4	0	Sin defecto
P0426	1	Tarde	OP1	L1	23,3722943706282	3,89541064889645	8,4	0	249,3	Conforme	Bogotá	Tienda Kennedy	Distribuidor	4,62552284842106	-74,1488113598841	2026-03-26	4	0	Sin defecto
P0427	1	Tarde	OP3	L2	25,7769153028009	3,17600632581613	9,3	0	248,2	Conforme	Medellín	Sucursal Belén	Cliente	6,2260940537829	-75,5936559847065	2026-01-17	4	0	Sin defecto
P0428	1	Noche	OP1	L1	25,7728433533161	2,59965420764653	9,2	0	247,2	Conforme	Cali	Punto Valle del Lili	Tienda	3,38669403289612	-76,5247206627803	2026-03-05	4	0	Sin defecto
P0429	1	Mañana	OP2	L3	23,9490450330509	2,82797822553261	8,4	0	252,3	Conforme	Cali	Sucursal San Fernando	Tienda	3,43386624175096	-76,5406389726911	2026-02-27	4	0	Sin defecto
P0430	1	Noche	OP6	L2	22,6559163559305	4,09838746936169	9,6	1	251,4	Conforme	Bogotá	Cliente Chapinero	Cliente	4,65766714651268	-74,0716060190833	2026-01-10	4	0	Sin defecto
P0431	1	Mañana	OP2	L3	24,5824593165204	3,67341138587174	9,6	1	248,1	Conforme	Medellín	Cliente El Poblado	Tienda	6,19727338994499	-75,5575138994607	2026-03-13	4	0	Sin defecto
P0432	1	Mañana	OP3	L3	23,8060288622045	2,92063752055455	9,3	0	249,7	Conforme	Bogotá	Tienda Kennedy	Cliente	4,63934165571332	-74,1539171658795	2026-02-13	4	0	Sin defecto
P0433	1	Mañana	OP2	L4	21,9876677065754	3,74743412374339	8,9	0	248,4	Conforme	Cali	Punto Valle del Lili	Cliente	3,36330820503812	-76,5481332471191	2026-02-23	4	0	Sin defecto
P0434	1	Mañana	OP2	L1	23,6418560395152	3,70734778094337	9,2	0	250,6	Conforme	Cali	Sucursal San Fernando	Distribuidor	3,42295230217949	-76,5450048884519	2026-02-14	4	0	Sin defecto
P0435	1	Mañana	OP2	L3	24,5824593165204	3,67341138587174	9,6	1	249,9	Conforme	Medellín	Cliente El Poblado	Tienda	6,19727338994499	-75,5575138994607	2026-03-13	4	0	Sin defecto
P0436	1	Noche	OP4	L2	24,6891897087776	3,48810527840465	8,7	0	249,9	Conforme	Cali	Sucursal San Fernando	Cliente	3,43388161161887	-76,535837339389	2026-02-03	4	0	Sin defecto
P0437	1	Tarde	OP6	L1	22,1192899468918	3,11164567807459	10	1	250,6	Conforme	Cali	Cliente Granada	Tienda	3,47738832048364	-76,5374256163259	2026-01-10	4	0	Sin defecto
P0438	1	Mañana	OP2	L3	24,5824593165204	3,67341138587174	9,6	1	247,7	Conforme	Medellín	Cliente El Poblado	Tienda	6,19727338994499	-75,5575138994607	2026-03-13	4	0	Sin defecto
P0439	1	Mañana	OP2	L4	26,4020851035572	4,69710137131607	8,7	0	251,6	Conforme	Cali	Punto Valle del Lili	Tienda	3,38195722411554	-76,5367814983443	2026-01-24	4	0	Sin defecto
P0440	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	248,1	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0441	1	Noche	OP6	L2	23,4161584861653	3,66243870607242	9,4	1	252,8	Conforme	Medellín	Sucursal Belén	Distribuidor	6,23398015895803	-75,5950816562747	2026-03-30	4	0	Sin defecto
P0442	1	Mañana	OP3	L2	24,7944583870171	3,12664662854355	9	0	250,1	Conforme	Bogotá	Cliente Chapinero	Tienda	4,65068147987956	-74,0735173236205	2026-01-01	4	0	Sin defecto
P0443	1	Tarde	OP5	L3	24,5731423347407	3,14815046180923	8,6	0	251,9	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,70356414770195	-74,029519419338	2026-03-28	4	0	Sin defecto
P0444	1	Mañana	OP5	L1	22,3517812476098	3,64886180683687	8,1	0	251,1	Conforme	Medellín	Cliente El Poblado	Tienda	6,19704535588268	-75,555999167112	2026-02-25	4	0	Sin defecto
P0445	1	Noche	OP4	L2	24,6891897087776	3,48810527840465	8,7	0	248,2	Conforme	Cali	Sucursal San Fernando	Cliente	3,43388161161887	-76,535837339389	2026-02-03	4	0	Sin defecto
P0446	1	Mañana	OP2	L1	24,104535655165	3,66232583688	8,9	0	251,9	Conforme	Medellín	Sucursal Belén	Tienda	6,22924284893964	-75,5978712291432	2026-02-03	4	0	Sin defecto
P0447	1	Tarde	OP2	L4	23,4162525681425	3,38134355005705	8,9	0	250,6	Conforme	Bogotá	Tienda Kennedy	Tienda	4,62193291622894	-74,1463238260326	2026-03-18	4	0	Sin defecto
P0448	1	Mañana	OP3	L3	24,9718529470337	3,17405738763868	9,5	1	250,3	Conforme	Cali	Cliente Granada	Tienda	3,46068389988262	-76,5390960257902	2026-02-23	4	0	Sin defecto
P0449	1	Tarde	OP1	L3	25,6934771820974	3,32680218775656	8,9	0	251	Conforme	Bogotá	Tienda Kennedy	Tienda	4,61765894243708	-74,1427280138097	2026-01-13	4	0	Sin defecto
P0450	1	Mañana	OP2	L3	24,5824593165204	3,67341138587174	9,6	1	250,9	Conforme	Medellín	Cliente El Poblado	Tienda	6,19727338994499	-75,5575138994607	2026-03-13	4	0	Sin defecto
P0451	2	Mañana	OP3	L1	21,9768792928318	3,38202962953559	9,4	1	250,8	Conforme	Medellín	Cliente El Poblado	Tienda	6,22241853743205	-75,5798087691095	2026-01-24	4	0	Sin defecto
P0452	2	Noche	OP5	L2	23,0154971523719	2,99673334852401	9,4	1	253,5	Conforme	Cali	Sucursal San Fernando	Distribuidor	3,44498144334853	-76,5388468426678	2026-02-20	4	0	Sin defecto
P0453	2	Mañana	OP6	L3	20,542334018455	2,76572263172095	10	1	258	No conforme	Cali	Sucursal San Fernando	Tienda	3,44376502442146	-76,5584291796366	2026-02-27	4	3	Peso
P0454	2	Noche	OP4	L2	24,6484212148197	3,51768013396228	10,1	1	251,6	Conforme	Bogotá	Cliente Chapinero	Tienda	4,64787251517074	-74,0600118936225	2026-03-22	4	0	Sin defecto
P0455	2	Mañana	OP2	L2	22,0259011850992	3,36370210933709	10,1	1	253,4	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,70988894993393	-74,0307781517817	2026-02-23	4	0	Sin defecto
P0456	2	Noche	OP5	L4	19,0853143473946	3,73148673041676	7,6	1	251,9	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63113686471926	-74,1619135604928	2026-01-23	4	0	Sin defecto
P0457	2	Mañana	OP5	L1	23,9509865030117	2,99955587361407	8,8	0	252,7	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,71334503872972	-74,0415069284974	2026-01-09	4	0	Sin defecto
P0458	2	Tarde	OP5	L2	26,7479158856694	3,13233739196173	9,3	0	254,1	Conforme	Bogotá	Cliente Chapinero	Tienda	4,65120875970358	-74,0678710802667	2026-02-02	4	0	Sin defecto
P0459	2	Mañana	OP2	L3	22,9246462651903	2,44911750247218	7,5	1	252,3	Conforme	Bogotá	Tienda Kennedy	Cliente	4,61975806574086	-74,1485502906948	2026-01-09	4	0	Sin defecto
P0460	2	Noche	OP4	L1	24,6735151365078	3,68436059623006	8,4	0	253,1	Conforme	Medellín	Tienda Laureles	Cliente	6,23631689092219	-75,5803273603677	2026-01-09	4	0	Sin defecto
P0461	2	Tarde	OP3	L4	20,6306687042927	3,22091249705154	7,7	1	251,8	Conforme	Medellín	Cliente El Poblado	Distribuidor	6,21616908651888	-75,5675764987313	2026-01-23	4	1	Ensamble
P0462	2	Tarde	OP1	L3	21,6493151929718	3,51978158838528	8,5	0	254,8	Conforme	Medellín	Sucursal Belén	Cliente	6,24122299932586	-75,5945323947559	2026-01-22	4	0	Sin defecto
P0463	2	Tarde	OP1	L1	23,8915073195967	4,18156670800907	8,8	0	255,5	No conforme	Medellín	Cliente El Poblado	Cliente	6,21257230911283	-75,5519220341438	2026-03-06	4	1	Peso
P0464	2	Noche	OP2	L4	24,2337618592853	2,5670884634941	9,5	1	256,6	No conforme	Medellín	Cliente El Poblado	Cliente	6,21848152174959	-75,5799246016259	2026-02-01	4	2	Ensamble
P0465	2	Tarde	OP5	L1	22,7086494638739	4,06013758817593	9,6	1	250,8	Conforme	Medellín	Cliente El Poblado	Distribuidor	6,19523129954813	-75,5660795449929	2026-02-15	4	0	Sin defecto
P0466	2	Noche	OP4	L1	24,6735151365078	3,68436059623006	8,4	0	249,4	Conforme	Medellín	Tienda Laureles	Cliente	6,23631689092219	-75,5803273603677	2026-01-09	4	0	Sin defecto
P0467	2	Mañana	OP6	L1	25,0207478668684	3,4780274436975	9,2	0	248,8	Conforme	Cali	Cliente Granada	Cliente	3,45945761284316	-76,5322451355291	2026-02-25	4	0	Sin defecto
P0468	2	Noche	OP4	L1	24,6735151365078	3,68436059623006	8,4	0	252,8	Conforme	Medellín	Tienda Laureles	Cliente	6,23631689092219	-75,5803273603677	2026-01-09	4	0	Sin defecto
P0469	2	Mañana	OP3	L4	21,1329948052197	2,56213150883247	7,1	1	249,1	Conforme	Bogotá	Sucursal Usaquén	Tienda	4,70070390952937	-74,0200759917785	2026-01-16	4	0	Sin defecto
P0470	2	Mañana	OP5	L3	25,0098765421189	3,05870199272725	8,6	0	256,3	No conforme	Medellín	Tienda Laureles	Cliente	6,23015914884238	-75,6062828163298	2026-01-19	4	3	Dimensional
P0471	2	Noche	OP6	L2	26,1303087941881	2,9556484541013	7,9	1	247,5	Conforme	Cali	Cliente Granada	Cliente	3,47086222774107	-76,5274767356907	2026-02-23	4	0	Sin defecto
P0472	2	Mañana	OP4	L3	21,5343879219799	2,79288524258905	7,8	1	252,7	Conforme	Cali	Cliente Granada	Distribuidor	3,47296668368848	-76,5191890236042	2026-03-01	4	0	Sin defecto
P0473	2	Mañana	OP3	L1	23,4491702039589	3,67829115174308	8,2	0	253,8	Conforme	Cali	Punto Valle del Lili	Cliente	3,37121634319127	-76,5293629118816	2026-03-24	4	0	Sin defecto
P0474	2	Tarde	OP4	L3	25,5779149003224	3,42940088596385	8,3	0	253,8	Conforme	Medellín	Cliente El Poblado	Tienda	6,20473233244959	-75,5720755370239	2026-03-09	4	0	Sin defecto
P0475	2	Mañana	OP3	L1	21,9768792928318	3,38202962953559	9,4	1	248,4	Conforme	Medellín	Cliente El Poblado	Tienda	6,22241853743205	-75,5798087691095	2026-01-24	4	0	Sin defecto
P0476	2	Tarde	OP4	L3	25,5779149003224	3,42940088596385	8,3	0	254,1	Conforme	Medellín	Cliente El Poblado	Tienda	6,20473233244959	-75,5720755370239	2026-03-09	4	0	Sin defecto
P0477	2	Tarde	OP2	L1	21,06958043109	3,52376491638065	9,4	1	251,9	Conforme	Medellín	Cliente El Poblado	Distribuidor	6,21725469195396	-75,5671185698451	2026-01-24	4	0	Sin defecto
P0478	2	Mañana	OP2	L2	24,1374459847677	2,89344006352561	8	0	252,2	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62282484991923	-74,1488833681856	2026-01-21	4	0	Sin defecto
P0479	2	Mañana	OP3	L4	23,6263816914034	2,7729310080315	10,1	1	252,8	Conforme	Medellín	Tienda Laureles	Cliente	6,24701515479321	-75,6059811603518	2026-02-09	4	0	Sin defecto
P0480	2	Tarde	OP2	L2	23,1849675858864	3,60310577985979	7,9	1	251,8	Conforme	Cali	Cliente Granada	Cliente	3,45072235908117	-76,5210703192727	2026-03-27	4	0	Sin defecto
P0481	2	Noche	OP1	L3	25,3911349688824	3,82539835062477	9,2	0	252,9	Conforme	Bogotá	Tienda Kennedy	Cliente	4,61708846173929	-74,1416491750641	2026-03-21	4	0	Sin defecto
P0482	2	Mañana	OP6	L1	25,0207478668684	3,4780274436975	9,2	0	252,3	Conforme	Cali	Cliente Granada	Cliente	3,45945761284316	-76,5322451355291	2026-02-25	4	0	Sin defecto
P0483	2	Mañana	OP1	L3	27,7223754829785	4,50567303903957	8,5	0	249,5	Conforme	Cali	Sucursal San Fernando	Tienda	3,42383241848294	-76,5582901895841	2026-01-26	4	0	Sin defecto
P0484	2	Tarde	OP4	L3	25,5779149003224	3,42940088596385	8,3	0	250,4	Conforme	Medellín	Cliente El Poblado	Tienda	6,20473233244959	-75,5720755370239	2026-03-09	4	1	Dimensional
P0485	2	Noche	OP2	L1	22,3458401679552	4,47921384833458	8,9	0	255,3	No conforme	Bogotá	Tienda Kennedy	Tienda	4,62091253809379	-74,1638811414003	2026-01-25	4	2	Dimensional
P0486	2	Mañana	OP1	L2	23,4941815255641	2,9905173318462	8,3	0	253,4	Conforme	Cali	Cliente Granada	Cliente	3,44929146676082	-76,535472888996	2026-03-17	4	0	Sin defecto
P0487	2	Mañana	OP6	L1	24,2413829026833	3,66911113344619	7,5	1	249,4	Conforme	Bogotá	Sucursal Usaquén	Tienda	4,7144229234471	-74,0294377883811	2026-03-28	4	0	Sin defecto
P0488	2	Mañana	OP3	L4	21,1329948052197	2,56213150883247	7,1	1	252,3	Conforme	Bogotá	Sucursal Usaquén	Tienda	4,70070390952937	-74,0200759917785	2026-01-16	4	0	Sin defecto
P0489	2	Tarde	OP4	L3	24,7341666326061	2,80473801324346	10	1	250,3	Conforme	Cali	Punto Valle del Lili	Cliente	3,36971552833617	-76,5455171998955	2026-02-15	4	0	Sin defecto
P0490	2	Mañana	OP6	L2	23,7007646301893	3,38655437564473	8,9	0	253,8	Conforme	Cali	Punto Valle del Lili	Tienda	3,36294870253587	-76,5379605621046	2026-01-23	4	0	Sin defecto
P0491	2	Noche	OP2	L3	20,9114788653066	3,5438159395732	10,4	1	249,8	Conforme	Medellín	Cliente El Poblado	Tienda	6,20633331305226	-75,5612444947402	2026-03-03	4	0	Sin defecto
P0492	2	Mañana	OP6	L4	21,6518399480855	3,23624769666556	9,2	0	255	Conforme	Cali	Cliente Granada	Tienda	3,46508219209956	-76,5248814355355	2026-03-10	4	1	Peso
P0493	2	Mañana	OP2	L2	24,1374459847677	2,89344006352561	8	0	254,1	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62282484991923	-74,1488833681856	2026-01-21	4	0	Sin defecto
P0494	2	Tarde	OP5	L4	25,2641681545878	3,80939993384892	9,5	1	251,6	Conforme	Cali	Punto Valle del Lili	Cliente	3,38508558063703	-76,543961875729	2026-02-04	4	0	Sin defecto
P0495	2	Noche	OP3	L1	24,3633123810804	3,083061025354	9	0	250,9	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62970202248292	-74,1509029512865	2026-01-05	4	0	Sin defecto
P0496	2	Noche	OP4	L1	23,6634584823788	2,97469322741311	8,9	0	252,5	Conforme	Medellín	Sucursal Belén	Distribuidor	6,24132342273314	-75,5899249959386	2026-02-14	4	0	Sin defecto
P0497	2	Mañana	OP6	L1	25,0207478668684	3,4780274436975	9,2	0	252,3	Conforme	Cali	Cliente Granada	Cliente	3,45945761284316	-76,5322451355291	2026-02-25	4	0	Sin defecto
P0498	2	Tarde	OP6	L4	24,3499139253996	3,14496914906008	9,4	1	252,8	Conforme	Medellín	Tienda Laureles	Cliente	6,24075574779958	-75,6047421886221	2026-01-14	4	0	Sin defecto
P0499	2	Mañana	OP2	L1	24,2139640148427	3,55035361947923	8,5	0	254,8	Conforme	Bogotá	Cliente Chapinero	Cliente	4,63649901229087	-74,0583080333517	2026-01-20	4	0	Sin defecto
P0500	2	Tarde	OP4	L3	23,5836950640045	3,867561422731	7,9	1	257	No conforme	Cali	Sucursal San Fernando	Tienda	3,4315376468326	-76,5368404403052	2026-02-06	4	1	Dimensional
P0501	2	Tarde	OP4	L3	23,5836950640045	3,867561422731	7,9	1	252	Conforme	Cali	Sucursal San Fernando	Tienda	3,4315376468326	-76,5368404403052	2026-02-06	4	0	Sin defecto
P0502	2	Mañana	OP5	L1	27,4890402823056	4,06004939182549	9,3	0	253	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71737611190369	-74,0443456447016	2026-02-26	4	0	Sin defecto
P0503	2	Mañana	OP5	L3	25,0098765421189	3,05870199272725	8,6	0	248,3	Conforme	Medellín	Tienda Laureles	Cliente	6,23015914884238	-75,6062828163298	2026-01-19	4	0	Sin defecto
P0504	2	Tarde	OP5	L1	22,7086494638739	4,06013758817593	9,6	1	248,8	Conforme	Medellín	Cliente El Poblado	Distribuidor	6,19523129954813	-75,5660795449929	2026-02-15	4	1	Dimensional
P0505	2	Noche	OP2	L4	24,8668128021213	3,96647131890745	8,8	0	250,7	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,70761300047115	-74,0175407649608	2026-02-05	4	0	Sin defecto
P0506	2	Tarde	OP3	L4	20,6306687042927	3,22091249705154	7,7	1	252,3	Conforme	Medellín	Cliente El Poblado	Distribuidor	6,21616908651888	-75,5675764987313	2026-01-23	4	0	Sin defecto
P0507	2	Noche	OP5	L3	23,8890841098483	3,12026421271232	8	0	253,4	Conforme	Medellín	Cliente El Poblado	Distribuidor	6,21518059664983	-75,5626931141012	2026-01-17	4	0	Sin defecto
P0508	2	Tarde	OP3	L3	23,0621030463353	3,1041519385603	7,8	1	252,1	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,38780202654125	-76,5405664371482	2026-02-04	4	0	Sin defecto
P0509	2	Mañana	OP2	L3	23,3937835803771	3,08730255903254	8,7	0	256,1	No conforme	Bogotá	Sucursal Usaquén	Tienda	4,69922508163564	-74,0426986621398	2026-01-15	4	2	Peso
P0510	2	Mañana	OP4	L3	21,9150323847383	3,67993508312471	8,8	0	248,5	Conforme	Cali	Cliente Granada	Cliente	3,45437455269964	-76,5285182959429	2026-03-03	4	0	Sin defecto
P0511	2	Mañana	OP4	L3	22,9380790192349	2,93848380124994	9	0	250,7	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,36591951450268	-76,5367922286053	2026-03-10	4	0	Sin defecto
P0512	2	Mañana	OP2	L3	22,0898434273483	3,30093009382793	7,6	1	253,9	Conforme	Cali	Cliente Granada	Cliente	3,46285111889234	-76,5257856114983	2026-03-29	4	0	Sin defecto
P0513	2	Mañana	OP3	L3	26,4426815472417	1,9980685560251	8,5	0	256,7	No conforme	Bogotá	Cliente Chapinero	Distribuidor	4,64939770238604	-74,0799767917859	2026-03-10	4	2	Superficie
P0514	2	Noche	OP4	L1	23,6634584823788	2,97469322741311	8,9	0	248,4	Conforme	Medellín	Sucursal Belén	Distribuidor	6,24132342273314	-75,5899249959386	2026-02-14	4	0	Sin defecto
P0515	2	Mañana	OP5	L3	25,2496201563887	3,80961210095455	8,2	0	252,8	Conforme	Cali	Cliente Granada	Cliente	3,4688711371039	-76,5427238907601	2026-03-07	4	0	Sin defecto
P0516	2	Mañana	OP2	L4	25,1166724055215	3,02176849527316	7,7	1	251,7	Conforme	Medellín	Sucursal Belén	Distribuidor	6,24311171399141	-75,5900004960152	2026-01-21	4	0	Sin defecto
P0517	2	Mañana	OP3	L1	23,4491702039589	3,67829115174308	8,2	0	252,2	Conforme	Cali	Punto Valle del Lili	Cliente	3,37121634319127	-76,5293629118816	2026-03-24	4	0	Sin defecto
P0518	2	Tarde	OP6	L2	23,3142458661457	2,25337174046474	8,4	0	249,9	Conforme	Bogotá	Tienda Kennedy	Tienda	4,64058052047603	-74,1576246358025	2026-01-18	4	0	Sin defecto
P0519	2	Tarde	OP4	L3	24,8097813240329	4,16741836674487	9,4	1	249,3	Conforme	Cali	Cliente Granada	Tienda	3,4623019035928	-76,5300497317343	2026-03-20	4	0	Sin defecto
P0520	2	Mañana	OP5	L1	27,4890402823056	4,06004939182549	9,3	0	253,9	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71737611190369	-74,0443456447016	2026-02-26	4	0	Sin defecto
P0521	2	Tarde	OP5	L4	25,2641681545878	3,80939993384892	9,5	1	251,6	Conforme	Cali	Punto Valle del Lili	Cliente	3,38508558063703	-76,543961875729	2026-02-04	4	0	Sin defecto
P0522	2	Mañana	OP2	L3	23,3937835803771	3,08730255903254	8,7	0	251,7	Conforme	Bogotá	Sucursal Usaquén	Tienda	4,69922508163564	-74,0426986621398	2026-01-15	4	0	Sin defecto
P0523	2	Noche	OP2	L4	24,8668128021213	3,96647131890745	8,8	0	252,3	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,70761300047115	-74,0175407649608	2026-02-05	4	0	Sin defecto
P0524	2	Noche	OP3	L1	24,3633123810804	3,083061025354	9	0	250,6	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62970202248292	-74,1509029512865	2026-01-05	4	0	Sin defecto
P0525	2	Tarde	OP3	L2	23,7466555321476	3,28301443162481	8,2	0	254,1	Conforme	Medellín	Cliente El Poblado	Cliente	6,21776470673382	-75,5525680438846	2026-02-08	4	0	Sin defecto
P0526	2	Noche	OP1	L3	25,3911349688824	3,82539835062477	9,2	0	251,3	Conforme	Bogotá	Tienda Kennedy	Cliente	4,61708846173929	-74,1416491750641	2026-03-21	4	0	Sin defecto
P0527	2	Mañana	OP2	L3	22,9246462651903	2,44911750247218	7,5	1	253,1	Conforme	Bogotá	Tienda Kennedy	Cliente	4,61975806574086	-74,1485502906948	2026-01-09	4	0	Sin defecto
P0528	2	Noche	OP2	L3	20,9114788653066	3,5438159395732	10,4	1	252,8	Conforme	Medellín	Cliente El Poblado	Tienda	6,20633331305226	-75,5612444947402	2026-03-03	4	0	Sin defecto
P0529	2	Tarde	OP4	L3	24,8097813240329	4,16741836674487	9,4	1	251,6	Conforme	Cali	Cliente Granada	Tienda	3,4623019035928	-76,5300497317343	2026-03-20	4	0	Sin defecto
P0530	2	Tarde	OP2	L4	22,7793026708748	3,89150565689513	6,9	1	247,5	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,36430711385729	-76,5316747894992	2026-03-21	4	0	Sin defecto
P0531	2	Tarde	OP5	L4	25,9053599815309	3,26753750863018	8,2	0	253,4	Conforme	Medellín	Sucursal Belén	Tienda	6,23068724912303	-75,6111735965915	2026-02-15	4	0	Sin defecto
P0532	2	Noche	OP6	L2	26,1303087941881	2,9556484541013	7,9	1	253,9	Conforme	Cali	Cliente Granada	Cliente	3,47086222774107	-76,5274767356907	2026-02-23	4	0	Sin defecto
P0533	2	Tarde	OP3	L2	23,7466555321476	3,28301443162481	8,2	0	255,9	No conforme	Medellín	Cliente El Poblado	Cliente	6,21776470673382	-75,5525680438846	2026-02-08	4	3	Peso
P0534	2	Noche	OP6	L1	19,28344199544	3,40421327615195	9,2	0	251,6	Conforme	Bogotá	Tienda Kennedy	Cliente	4,63891849738527	-74,1463038525441	2026-03-30	4	0	Sin defecto
